generation,strategy,nAgents,nInnovate,nObserve,nExploit,nRefine,totalPayoffs,avgLifespan,stdLifespan,medLifespan,maxLifespan
39,EstAgent,41,0,0,41,0,610.0,31.5365853659,12.9164247129,40.0,40
39,estagent_numpyWC,59,0,4,55,0,858.0,25.0338983051,15.4897080119,27.0,40
40,EstAgent,41,0,0,41,0,610.0,32.5365853659,12.9164247129,41.0,41
40,estagent_numpyWC,59,0,3,56,0,874.0,24.6779661017,15.8664347538,24.0,41
41,EstAgent,41,0,1,40,0,594.0,32.5365853659,13.7806820621,42.0,42
41,estagent_numpyWC,59,0,1,58,0,906.0,25.6779661017,15.8664347538,25.0,42
42,EstAgent,41,0,2,39,0,584.0,31.487804878,15.2637334423,43.0,43
42,estagent_numpyWC,59,0,3,56,0,880.0,25.2542372881,16.2184172568,24.0,43
43,EstAgent,43,0,2,41,0,620.0,31.023255814,16.3130542277,44.0,44
43,estagent_numpyWC,57,0,1,56,0,884.0,25.9122807018,16.3270099128,25.0,44
44,EstAgent,43,0,0,43,0,652.0,32.023255814,16.3130542277,45.0,45
44,estagent_numpyWC,57,0,3,54,0,852.0,26.2631578947,16.8017608891,25.0,45
45,EstAgent,43,0,1,42,0,636.0,31.976744186,16.880549385,46.0,46
45,estagent_numpyWC,57,0,2,55,0,868.0,26.9824561404,17.1018530114,26.0,46
46,EstAgent,41,0,5,36,0,540.0,30.0487804878,18.7264664925,47.0,47
46,estagent_numpyWC,59,0,3,56,0,884.0,27.0677966102,17.5043475537,27.0,47
47,EstAgent,41,0,3,38,0,572.0,31.0487804878,18.7264664925,48.0,48
47,estagent_numpyWC,59,0,1,58,0,916.0,28.0677966102,17.5043475537,28.0,48
48,EstAgent,42,0,3,39,0,588.0,31.3095238095,19.098102742,41.0,49
48,estagent_numpyWC,58,0,2,56,0,884.0,28.3620689655,17.8061383022,28.0,49
49,EstAgent,42,0,2,40,0,604.0,32.3095238095,19.098102742,42.0,50
49,estagent_numpyWC,58,0,1,57,0,900.0,29.3620689655,17.8061383022,29.0,50
50,EstAgent,43,0,3,40,0,604.0,32.5581395349,19.4927563476,35.0,51
50,estagent_numpyWC,57,0,2,55,0,868.0,30.0877192982,18.2768962601,29.0,51
51,EstAgent,40,0,2,38,0,572.0,34.1,19.4097913435,44.0,52
51,estagent_numpyWC,60,0,5,55,0,868.0,29.2666666667,19.2958256856,25.5,52
52,EstAgent,42,0,4,38,0,572.0,33.4761904762,20.2863290763,36.5,53
52,estagent_numpyWC,58,0,1,57,0,900.0,31.1379310345,19.0285160563,30.5,53
53,EstAgent,41,0,3,38,0,572.0,34.4390243902,20.7082507187,38.0,54
53,estagent_numpyWC,59,0,5,54,0,852.0,29.5593220339,19.859908671,23.0,54
54,EstAgent,41,0,2,39,0,588.0,35.4390243902,20.7082507187,39.0,55
54,estagent_numpyWC,59,0,1,58,0,914.0,30.5593220339,19.859908671,24.0,55
55,EstAgent,42,0,3,39,0,588.0,35.5952380952,21.1615774052,39.5,56
55,estagent_numpyWC,58,0,1,57,0,900.0,32.0517241379,19.670056373,25.5,56
56,EstAgent,41,0,3,38,0,572.0,35.8536585366,21.5163703708,40.0,57
56,estagent_numpyWC,59,0,4,55,0,868.0,30.9322033898,20.4441068603,26.0,57
57,EstAgent,41,0,5,36,0,540.0,36.3170731707,22.1209965642,41.0,58
57,estagent_numpyWC,59,0,3,56,0,884.0,31.2711864407,20.7999596711,25.0,58
58,EstAgent,42,0,6,36,0,574.0,36.4285714286,22.5833301955,40.0,59
58,estagent_numpyWC,58,0,2,56,0,884.0,32.724137931,20.6879884386,27.0,59
59,EstAgent,42,0,5,37,0,562.0,37.4285714286,22.5833301955,41.0,60
59,estagent_numpyWC,58,0,3,55,0,906.0,33.3103448276,21.0943748806,28.0,60
60,EstAgent,41,0,5,36,0,584.0,37.243902439,23.2292713658,40.0,61
60,estagent_numpyWC,59,0,6,53,0,874.0,31.7118644068,21.5162932724,28.0,61
61,EstAgent,41,0,4,37,0,600.0,38.243902439,23.2292713658,41.0,62
61,estagent_numpyWC,59,0,6,53,0,874.0,31.5084745763,22.1117139608,26.0,62
62,EstAgent,41,0,5,36,0,584.0,38.7804878049,23.7912796026,42.0,63
62,estagent_numpyWC,59,0,6,53,0,910.0,32.1694915254,22.4364658856,27.0,63
63,EstAgent,41,0,4,37,0,600.0,39.3658536585,24.309745208,43.0,64
63,estagent_numpyWC,59,0,8,51,0,880.0,31.7457627119,22.7927978666,27.0,64
64,EstAgent,40,0,3,37,0,600.0,39.75,24.2937749228,43.0,65
64,estagent_numpyWC,60,0,6,54,0,928.0,32.2166666667,22.9645318311,27.5,65
65,EstAgent,38,0,3,35,0,568.0,40.5,24.4516171029,44.0,66
65,estagent_numpyWC,62,0,7,55,0,944.0,32.1774193548,23.297185344,27.5,66
66,EstAgent,37,0,3,34,0,552.0,42.2432432432,24.3525961826,46.0,67
66,estagent_numpyWC,63,0,8,55,0,980.0,31.1904761905,23.6836673633,27.0,67
67,EstAgent,38,0,4,34,0,510.0,42.1315789474,24.9633110285,46.0,68
67,estagent_numpyWC,62,0,8,54,0,922.0,30.5161290323,23.9197191802,27.0,68
68,EstAgent,37,0,1,36,0,556.0,43.6486486486,25.0968030873,48.0,69
68,estagent_numpyWC,63,0,7,56,0,968.0,31.0317460317,24.0336855228,27.0,69
69,EstAgent,38,0,2,36,0,556.0,43.5,25.7311504846,48.0,70
69,estagent_numpyWC,62,0,6,56,0,968.0,32.3870967742,24.0619863757,29.0,70
70,EstAgent,40,0,4,36,0,556.0,41.425,27.5689023176,44.0,71
70,estagent_numpyWC,60,0,6,54,0,936.0,33.1833333333,23.7469237774,30.0,71
71,EstAgent,40,0,3,37,0,584.0,42.4,27.6059776136,45.0,72
71,estagent_numpyWC,60,0,6,54,0,936.0,34.1833333333,23.7469237774,31.0,72
72,EstAgent,39,0,2,37,0,584.0,43.1794871795,27.9228532401,42.0,73
72,estagent_numpyWC,61,0,7,54,0,936.0,34.6229508197,23.9481433857,31.0,73
73,EstAgent,38,0,2,36,0,568.0,43.3947368421,27.86012003,42.5,74
73,estagent_numpyWC,62,0,8,54,0,936.0,33.8870967742,24.003430426,29.0,74
74,EstAgent,37,0,2,35,0,552.0,45.2702702703,27.713445511,44.0,75
74,estagent_numpyWC,63,0,9,54,0,840.0,33.0634920635,24.1114298233,27.0,75
75,EstAgent,36,0,2,34,0,536.0,46.0833333333,28.072698283,44.5,76
75,estagent_numpyWC,64,0,8,56,0,912.0,32.890625,24.5726710414,25.5,76
76,EstAgent,35,0,4,31,0,488.0,45.0285714286,30.0680045557,45.0,77
76,estagent_numpyWC,65,0,8,57,0,916.0,33.2615384615,24.8573016192,26.0,77
77,EstAgent,35,0,3,32,0,504.0,44.7428571429,30.9897152129,35.0,78
77,estagent_numpyWC,65,0,9,56,0,900.0,32.8769230769,25.3513815083,27.0,78
78,EstAgent,35,0,2,33,0,86.0,45.7428571429,30.9897152129,36.0,79
78,estagent_numpyWC,65,0,8,57,0,144.0,33.8461538462,25.3900227341,28.0,79
79,EstAgent,35,0,7,28,0,992.0,44.4857142857,31.3600031237,34.0,80
79,estagent_numpyWC,65,0,15,50,0,2856.0,34.6461538462,25.6037441789,29.0,80
80,EstAgent,36,0,12,24,0,4492.0,43.5555555556,32.4315042688,33.0,81
80,estagent_numpyWC,64,0,22,42,0,10702.0,34.4375,25.8323168483,28.0,81
81,EstAgent,38,0,13,25,0,5880.0,42.2631578947,33.0308342474,31.0,82
81,estagent_numpyWC,62,0,20,42,0,12016.0,35.8548387097,26.0723848311,29.0,82
82,EstAgent,37,0,11,26,0,6346.0,42.8918918919,34.0117497852,31.0,83
82,estagent_numpyWC,63,0,22,41,0,12956.0,36.2857142857,26.2499757046,30.0,83
83,EstAgent,38,0,10,28,0,6818.0,42.7631578947,34.2563357263,30.0,84
83,estagent_numpyWC,62,0,18,44,0,13436.0,37.3225806452,26.4793127978,29.5,84
84,EstAgent,38,0,9,29,0,7286.0,41.5526315789,34.2342529059,28.0,85
84,estagent_numpyWC,62,0,19,43,0,13470.0,36.9677419355,26.2038951438,29.0,85
85,EstAgent,37,0,8,29,0,7596.0,41.3783783784,33.9302554545,28.0,86
85,estagent_numpyWC,63,0,20,43,0,13320.0,37.3174603175,26.4849914952,30.0,86
86,EstAgent,37,0,11,26,0,7600.0,42.3783783784,33.9302554545,29.0,87
86,estagent_numpyWC,63,0,19,44,0,14214.0,38.3174603175,26.4849914952,31.0,87
87,EstAgent,37,0,9,28,0,8042.0,43.3783783784,33.9302554545,30.0,88
87,estagent_numpyWC,63,0,20,43,0,14230.0,39.3174603175,26.4849914952,32.0,88
88,EstAgent,37,0,10,27,0,8040.0,42.0,33.8030863776,29.0,89
88,estagent_numpyWC,63,0,20,43,0,14236.0,39.8888888889,26.8961029284,33.0,89
89,EstAgent,36,0,8,28,0,8902.0,41.1388888889,33.8396158188,29.0,90
89,estagent_numpyWC,64,0,19,45,0,14680.0,40.265625,27.1398243981,34.0,90
90,EstAgent,36,0,8,28,0,8896.0,40.9166666667,34.5023147372,26.5,91
90,estagent_numpyWC,64,0,19,45,0,15552.0,41.265625,27.1398243981,35.0,91
91,EstAgent,35,0,6,29,0,140.0,41.3714285714,34.8384727517,25.0,92
91,estagent_numpyWC,65,0,23,42,0,192.0,39.4461538462,27.8402203623,35.0,92
92,EstAgent,35,0,14,21,0,154.0,39.7428571429,34.387159445,23.0,93
92,estagent_numpyWC,65,0,34,31,0,230.0,40.4461538462,27.8402203623,36.0,93
93,EstAgent,37,0,20,17,0,138.0,38.5945945946,34.6312306011,24.0,94
93,estagent_numpyWC,63,0,36,27,0,240.0,40.6349206349,28.1697245944,34.0,94
94,EstAgent,37,0,19,18,0,154.0,39.5945945946,34.6312306011,25.0,95
94,estagent_numpyWC,63,0,33,30,0,292.0,41.6349206349,28.1697245944,35.0,95
95,EstAgent,36,0,19,17,0,104.0,39.0555555556,33.8378030253,25.5,96
95,estagent_numpyWC,64,0,34,30,0,258.0,40.796875,28.5214720033,35.0,96
96,EstAgent,35,0,18,17,0,168.0,40.7428571429,34.0691254088,27.0,97
96,estagent_numpyWC,65,0,33,32,0,368.0,39.6923076923,28.2994553233,34.0,97
97,EstAgent,34,0,19,15,0,164.0,40.9411764706,35.5022295708,25.0,98
97,estagent_numpyWC,66,0,36,30,0,436.0,39.1818181818,29.2185646106,34.5,98
98,EstAgent,34,0,15,19,0,202.0,39.0588235294,34.7223789308,23.0,99
98,estagent_numpyWC,66,0,31,35,0,432.0,40.1818181818,29.2185646106,35.5,99
99,EstAgent,34,0,17,17,0,198.0,40.0588235294,34.7223789308,24.0,100
99,estagent_numpyWC,66,0,35,31,0,438.0,41.1818181818,29.2185646106,36.5,100
100,EstAgent,35,0,19,16,0,196.0,39.9142857143,34.8673989595,25.0,101
100,estagent_numpyWC,65,0,35,30,0,402.0,41.6615384615,29.8706323093,36.0,101
101,EstAgent,36,0,18,18,0,212.0,39.8055555556,34.9998567016,25.5,102
101,estagent_numpyWC,64,0,34,30,0,382.0,41.25,30.6303566744,36.5,102
102,EstAgent,36,0,18,18,0,222.0,40.8055555556,34.9998567016,26.5,103
102,estagent_numpyWC,64,0,33,31,0,416.0,41.53125,31.0473271545,37.0,103
103,EstAgent,36,0,18,18,0,112.0,41.8055555556,34.9998567016,27.5,104
103,estagent_numpyWC,64,0,35,29,0,260.0,40.671875,31.9819552089,34.0,104
104,EstAgent,36,0,18,18,0,384.0,42.8055555556,34.9998567016,28.5,105
104,estagent_numpyWC,64,0,32,32,0,420.0,41.65625,32.0015716167,35.0,105
105,EstAgent,36,0,19,17,0,404.0,43.8055555556,34.9998567016,29.5,106
105,estagent_numpyWC,64,0,33,31,0,446.0,41.8125,32.3746983577,33.0,106
106,EstAgent,36,0,19,17,0,414.0,44.8055555556,34.9998567016,30.5,107
106,estagent_numpyWC,64,0,32,32,0,520.0,42.8125,32.3746983577,34.0,107
107,EstAgent,38,0,21,17,0,458.0,43.4473684211,35.5051496402,30.0,108
107,estagent_numpyWC,62,0,32,30,0,516.0,43.8225806452,32.89157368,34.5,108
108,EstAgent,38,0,19,19,0,452.0,41.6052631579,34.5333854283,29.5,109
108,estagent_numpyWC,62,0,33,29,0,504.0,43.7741935484,33.6995354399,35.0,109
109,EstAgent,37,0,17,20,0,488.0,42.5945945946,34.9968797524,30.0,110
109,estagent_numpyWC,63,0,34,29,0,510.0,43.8253968254,34.1367649328,36.0,110
110,EstAgent,37,0,18,19,0,486.0,43.5945945946,34.9968797524,31.0,111
110,estagent_numpyWC,63,0,32,31,0,622.0,44.8253968254,34.1367649328,37.0,111
111,EstAgent,38,0,18,20,0,490.0,43.4473684211,35.2313387472,32.0,112
111,estagent_numpyWC,62,0,32,30,0,612.0,46.1290322581,34.387021122,38.0,112
112,EstAgent,38,0,18,20,0,500.0,44.4473684211,35.2313387472,33.0,113
112,estagent_numpyWC,62,0,32,30,0,618.0,45.3225806452,35.1319054484,37.5,113
113,EstAgent,39,0,19,20,0,500.0,43.358974359,36.1240648389,33.0,114
113,estagent_numpyWC,61,0,28,33,0,648.0,46.868852459,35.1565470478,39.0,114
114,EstAgent,39,0,16,23,0,166.0,44.358974359,36.1240648389,34.0,115
114,estagent_numpyWC,61,0,28,33,0,334.0,47.868852459,35.1565470478,40.0,115
115,EstAgent,39,0,18,21,0,198.0,45.3076923077,36.1855289436,35.0,116
115,estagent_numpyWC,61,0,30,31,0,424.0,48.5409836066,35.5064407782,41.0,116
116,EstAgent,41,0,22,19,0,316.0,44.0975609756,36.6165395643,34.0,117
116,estagent_numpyWC,59,0,28,31,0,410.0,49.3389830508,35.6530409331,42.0,117
117,EstAgent,41,0,20,21,0,338.0,44.8536585366,36.8752418599,35.0,118
117,estagent_numpyWC,59,0,30,29,0,472.0,49.3220338983,36.1861667913,42.0,118
118,EstAgent,41,0,19,22,0,412.0,45.8536585366,36.8752418599,36.0,119
118,estagent_numpyWC,59,0,29,30,0,488.0,50.3220338983,36.1861667913,43.0,119
119,EstAgent,39,0,18,21,0,410.0,46.3076923077,38.1617030785,36.0,120
119,estagent_numpyWC,61,0,31,30,0,496.0,47.7049180328,37.4775754864,41.0,120
120,EstAgent,38,0,15,23,0,490.0,47.2105263158,38.6558076897,35.0,121
120,estagent_numpyWC,62,0,30,32,0,532.0,47.935483871,37.6567138202,41.5,121
121,EstAgent,38,0,16,22,0,472.0,48.0789473684,38.8074745777,36.0,122
121,estagent_numpyWC,62,0,28,34,0,548.0,48.4516129032,38.0744929517,42.5,122
122,EstAgent,37,0,15,22,0,484.0,49.3513513514,39.2925384679,35.0,123
122,estagent_numpyWC,63,0,27,36,0,576.0,48.6825396825,38.2534676909,43.0,123
123,EstAgent,39,0,16,23,0,552.0,47.8205128205,39.7897498686,35.0,124
123,estagent_numpyWC,61,0,25,36,0,642.0,50.4918032787,38.6054540234,45.0,124
124,EstAgent,39,0,13,26,0,648.0,48.8205128205,39.7897498686,36.0,125
124,estagent_numpyWC,61,0,26,35,0,628.0,49.4590163934,37.9402350427,45.0,125
125,EstAgent,40,0,13,27,0,650.0,48.6,40.0217440899,36.5,126
125,estagent_numpyWC,60,0,25,35,0,628.0,51.1333333333,37.8908373562,46.5,126
126,EstAgent,40,0,13,27,0,338.0,49.6,40.0217440899,37.5,127
126,estagent_numpyWC,60,0,25,35,0,466.0,52.1333333333,37.8908373562,47.5,127
127,EstAgent,40,0,13,27,0,338.0,50.6,40.0217440899,38.5,128
127,estagent_numpyWC,60,0,25,35,0,466.0,53.1333333333,37.8908373562,48.5,128
128,EstAgent,39,0,13,26,0,324.0,52.358974359,40.2463485711,40.0,129
128,estagent_numpyWC,61,0,26,35,0,466.0,52.5409836066,38.7406567352,49.0,129
129,EstAgent,40,0,13,27,0,338.0,51.275,41.2383241051,40.5,130
129,estagent_numpyWC,60,0,25,35,0,466.0,53.7166666667,39.1744353997,50.5,130
130,EstAgent,38,0,11,27,0,336.0,51.2105263158,39.8412361721,41.5,131
130,estagent_numpyWC,62,0,26,36,0,480.0,52.9838709677,39.6889079879,49.5,131
131,EstAgent,39,0,12,27,0,338.0,50.8974358974,40.1515046637,42.0,132
131,estagent_numpyWC,61,0,23,38,0,508.0,54.262295082,39.9528006935,52.0,132
132,EstAgent,39,0,11,28,0,352.0,51.8974358974,40.1515046637,43.0,133
132,estagent_numpyWC,61,0,24,37,0,494.0,54.737704918,40.4486728548,53.0,133
133,EstAgent,38,0,10,28,0,352.0,53.2105263158,40.7225257041,44.5,134
133,estagent_numpyWC,62,0,24,38,0,508.0,53.6129032258,41.1564108747,48.5,134
134,EstAgent,39,0,11,28,0,352.0,52.8461538462,41.0675106858,45.0,135
134,estagent_numpyWC,61,0,22,39,0,522.0,55.4262295082,40.9951852496,52.0,135
135,EstAgent,40,0,12,28,0,352.0,51.4,42.1484282032,43.5,136
135,estagent_numpyWC,60,0,24,36,0,480.0,55.9833333333,41.7035137075,50.5,136
136,EstAgent,39,0,10,29,0,376.0,50.2307692308,40.4205212786,44.0,137
136,estagent_numpyWC,61,0,24,37,0,494.0,55.5245901639,42.4575415909,49.0,137
137,EstAgent,40,0,12,28,0,362.0,48.575,41.3671895951,43.0,138
137,estagent_numpyWC,60,0,20,40,0,536.0,56.4833333333,42.8086796755,49.5,138
138,EstAgent,40,0,10,30,0,390.0,49.575,41.3671895951,44.0,139
138,estagent_numpyWC,60,0,21,39,0,522.0,55.8,43.0103863425,46.5,139
139,EstAgent,39,0,10,29,0,338.0,50.3333333333,41.8662910321,43.0,140
139,estagent_numpyWC,61,0,22,39,0,454.0,55.3114754098,43.7303739524,44.0,140
140,EstAgent,39,0,13,26,0,308.0,48.1794871795,40.895032483,41.0,141
140,estagent_numpyWC,61,0,24,37,0,432.0,54.0163934426,42.8912050304,40.0,141
141,EstAgent,39,0,13,26,0,308.0,49.1794871795,40.895032483,42.0,142
141,estagent_numpyWC,61,0,23,38,0,450.0,52.7049180328,41.9298181244,41.0,142
142,EstAgent,39,0,13,26,0,308.0,50.1794871795,40.895032483,43.0,143
142,estagent_numpyWC,61,0,24,37,0,438.0,53.7049180328,41.9298181244,42.0,143
143,EstAgent,39,0,13,26,0,308.0,50.9230769231,41.1765334062,44.0,144
143,estagent_numpyWC,61,0,24,37,0,438.0,54.7049180328,41.9298181244,43.0,144
144,EstAgent,39,0,13,26,0,308.0,51.6923076923,41.435246885,45.0,145
144,estagent_numpyWC,61,0,24,37,0,438.0,55.7049180328,41.9298181244,44.0,145
145,EstAgent,37,0,12,25,0,302.0,51.5405405405,38.7762776426,46.0,146
145,estagent_numpyWC,63,0,27,36,0,426.0,54.5238095238,42.7936566813,43.0,146
146,EstAgent,34,0,11,23,0,204.0,54.7941176471,39.5703241538,52.0,147
146,estagent_numpyWC,66,0,27,39,0,426.0,53.0454545455,43.3248587814,40.0,147
147,EstAgent,35,0,12,23,0,244.0,54.2285714286,40.0550233798,51.0,148
147,estagent_numpyWC,65,0,24,41,0,460.0,52.0615384615,43.4977901908,39.0,148
148,EstAgent,35,0,11,24,0,56.0,55.2285714286,40.0550233798,52.0,149
148,estagent_numpyWC,65,0,24,41,0,100.0,52.5538461538,43.9079564436,40.0,149
149,EstAgent,35,0,18,17,0,84.0,56.2285714286,40.0550233798,53.0,150
149,estagent_numpyWC,65,0,34,31,0,186.0,53.5538461538,43.9079564436,41.0,150
150,EstAgent,36,0,19,17,0,186.0,55.3055555556,40.9863252564,52.5,151
150,estagent_numpyWC,64,0,41,23,0,402.0,55.0625,44.0592197361,42.0,151
151,EstAgent,36,0,18,18,0,204.0,55.2222222222,42.1116974453,53.5,152
151,estagent_numpyWC,64,0,41,23,0,410.0,54.5,44.2107877107,42.0,152
152,EstAgent,36,0,18,18,0,218.0,56.1666666667,42.18313249,54.5,153
152,estagent_numpyWC,64,0,41,23,0,412.0,54.828125,44.7044302501,42.0,153
153,EstAgent,36,0,17,19,0,230.0,57.1666666667,42.18313249,55.5,154
153,estagent_numpyWC,64,0,41,23,0,420.0,55.828125,44.7044302501,43.0,154
154,EstAgent,35,0,17,18,0,222.0,59.7142857143,41.7616169833,58.0,155
154,estagent_numpyWC,65,0,41,24,0,422.0,55.9692307692,44.888226735,44.0,155
155,EstAgent,34,0,16,18,0,407220.0,59.6176470588,41.8716629616,57.5,156
155,estagent_numpyWC,66,0,42,24,0,407434.0,56.1212121212,45.0684715273,44.5,156
